-0.009880 -0.390951 0.042300 0.282149 -0.164637 -0.403044 0.143009 0.325057 -0.099610 -0.061754 0.123603 0.139377 0.012199 -0.307239 -0.000162 0.193002 -0.175054 -0.267571 0.006334 0.285361 0.010471 -0.310979 0.034503 0.248819 -0.021241 -0.282789 -0.011493 0.238347 0.203341 -0.214922 -0.094313 0.141988
0.046241 0.057459 0.133063 0.005476 0.013349 0.157234 0.017547 0.136039 0.046705 0.094805 0.195949 0.030056 -0.152199 0.165898 0.118658 0.024628 0.038516 0.038509 -0.042105 -0.097341 0.071169 -0.110932 -0.075688 -0.008976 -0.070490 -0.008013 0.155534 -0.209464 0.186190 -0.011362 0.020491 0.072858
0.125367 -0.165328 -0.079710 0.179618 0.045848 -0.016318 0.057103 0.070513 0.211789 -0.110701 -0.047524 -0.047635 -0.136950 -0.151612 -0.071707 0.030637 0.067304 -0.080427 0.100623 0.112158 0.062934 -0.150746 0.358353 0.016202 -0.180161 -0.088688 0.080177 0.086310 -0.083159 -0.163424 -0.325310 0.061792
0.095370 -0.060710 -0.032870 0.129805 0.018923 -0.400772 -0.075845 0.006088 0.245715 -0.125279 -0.121324 0.185575 0.304231 0.026423 -0.186657 0.024215 0.080817 -0.002986 -0.008215 0.173583 0.258141 0.129372 0.042574 0.084021 0.134697 -0.087617 0.025482 -0.057849 0.070209 -0.052188 -0.068029 0.072455
-0.168773 -0.113192 0.196500 0.119994 0.305333 -0.150227 -0.084034 -0.040860 -0.079235 -0.258341 -0.287760 0.102844 -0.125597 0.098208 0.011106 0.016852 0.087482 -0.093380 -0.130734 0.074271 0.094337 0.194791 -0.230910 0.056229 -0.111066 -0.139794 -0.013048 -0.131228 0.046484 -0.059620 -0.105348 0.269189
-0.074757 -0.007220 -0.016197 0.022140 -0.107133 0.013631 -0.197817 -0.081336 -0.006752 -0.004502 -0.126846 0.107162 0.099136 0.193236 -0.010178 -0.054053 0.031601 0.216046 -0.046246 -0.073140 0.092813 -0.033950 -0.073958 -0.001928 -0.063970 0.082021 -0.026860 0.155699 0.047027 0.037654 0.122012 -0.222479
-0.275528 -0.096081 0.240036 -0.047937 -0.208533 0.027458 0.307367 0.287533 -0.003632 -0.343405 0.383284 -0.020455 -0.133351 -0.264369 0.293025 0.314484 0.125080 -0.049362 0.247865 0.091144 -0.274364 -0.231240 0.000660 0.202066 -0.161026 -0.215002 0.014724 0.163810 -0.089284 -0.229347 0.036959 -0.186650
-0.308173 -0.161151 0.255799 -0.011266 -0.251347 -0.057339 0.427380 -0.027789 -0.154217 -0.183252 0.189450 0.088982 -0.100454 -0.111362 0.308681 0.328918 -0.241508 -0.113929 0.295377 0.356777 0.005956 0.004065 0.118243 0.179197 -0.274565 -0.177581 -0.117676 0.077197 0.101266 -0.170914 -0.100842 0.350597
-0.183436 0.083273 0.263329 0.071558 -0.303864 0.029853 0.126493 0.147221 -0.459119 -0.104841 0.229256 0.207445 -0.068460 -0.092848 0.064690 0.024160 -0.316340 -0.171314 0.185632 0.212960 -0.189165 -0.187256 0.291108 0.263871 -0.249804 -0.135275 0.037427 0.035238 -0.207819 -0.170202 -0.072734 0.189023
-0.097498 0.057657 -0.136400 0.063715 -0.150858 0.061208 0.105551 -0.009775 0.082631 -0.150647 0.227939 -0.016662 -0.110639 -0.152112 -0.002656 0.011319 0.027383 -0.112465 0.024579 0.150077 -0.134829 0.023212 -0.119176 -0.149252 -0.095214 -0.085105 0.099673 -0.127732 0.043195 0.198943 -0.016138 -0.054143
0.166375 0.120396 0.197836 -0.288226 0.166893 -0.068019 -0.054024 -0.207559 0.059637 0.349115 -0.028512 0.134393 -0.021933 -0.032966 -0.179496 0.016665 0.086569 0.210713 0.239589 -0.009087 -0.107373 0.266359 0.188150 -0.029743 0.068751 0.147319 -0.044393 -0.205519 0.217562 0.098213 0.016633 -0.038723
-0.100819 -0.081192 -0.112015 -0.019626 0.232095 0.201938 0.118072 0.038617 -0.072613 0.180445 0.040992 -0.142069 0.100520 0.018550 0.074775 -0.229642 -0.009904 0.347813 -0.024034 -0.029743 0.029569 0.072056 0.051462 -0.187952 0.185611 0.037395 -0.018669 -0.197435 -0.093343 -0.035627 -0.004112 0.157553
0.381910 0.165425 0.040985 -0.254379 0.211611 -0.004256 -0.073511 -0.334985 0.062829 -0.170818 0.112446 -0.314795 0.032325 0.175741 0.115945 -0.361360 -0.082300 0.215453 -0.081772 -0.075372 -0.004761 0.176986 0.049462 -0.054369 0.192560 -0.089350 -0.108215 -0.032926 -0.230256 -0.043737 -0.205968 -0.165236
-0.233797 0.219693 0.078428 -0.170793 -0.030073 0.142875 -0.122899 0.128783 0.290768 0.052844 0.202901 0.145362 0.005422 0.101634 0.114474 -0.113776 0.004521 0.100252 0.117791 -0.074094 0.077034 -0.026749 0.056577 0.103155 -0.093494 -0.004505 0.115426 -0.068058 -0.212680 -0.030238 -0.084862 -0.006430
0.336620 -0.149659 0.428032 0.120949 -0.079799 0.037971 -0.260201 0.123053 0.052356 -0.057220 0.074523 0.010442 -0.173379 -0.255293 -0.051846 0.033949 0.053809 -0.170047 0.030974 0.358141 0.204271 -0.139976 -0.066492 -0.067861 0.001363 -0.226818 -0.055362 0.223664 0.139339 0.035079 0.159638 0.017721
-0.077486 0.040100 0.025283 0.242921 0.002072 -0.177006 0.063669 0.112102 0.164033 -0.108961 0.113833 -0.145224 0.196166 0.118593 -0.068648 -0.041370 -0.019009 0.122073 -0.188475 0.249491 0.282599 -0.115382 -0.161781 -0.135001 0.092483 0.056182 -0.122571 0.189267 -0.054778 -0.223247 -0.087979 0.098261
0.150502 -0.361746 0.023352 -0.086312 -0.003925 -0.380964 0.107531 0.031456 -0.117437 -0.212404 0.150350 0.032812 -0.165904 -0.203540 0.013264 0.267836 -0.096700 -0.180555 -0.247166 0.081369 0.411583 -0.121721 -0.106983 0.072057 -0.160430 0.019042 -0.034781 -0.097106 0.137982 0.013892 -0.112406 0.050418
0.176707 0.061227 0.092217 -0.075116 -0.103848 -0.112142 -0.075804 0.104091 -0.017934 -0.105073 0.148724 0.216350 -0.098792 0.022565 0.018571 0.153038 -0.038600 -0.051854 0.081352 0.106114 -0.054156 0.005401 0.153304 0.088488 -0.079097 -0.216611 0.225094 0.226894 -0.174590 -0.292228 0.179968 -0.000607
-0.102612 -0.041363 0.088319 -0.378810 -0.122884 0.111168 0.103610 0.093734 -0.221397 0.222950 0.178563 -0.227146 -0.243939 0.154576 -0.039599 -0.194461 -0.258778 -0.005091 0.376608 -0.101659 -0.234000 0.288521 0.311551 -0.007401 -0.270859 -0.003640 0.292361 0.131675 -0.112262 0.029081 0.377389 0.101067
-0.260399 0.174435 0.050094 -0.274915 -0.093970 0.309637 -0.170292 -0.379638 -0.155541 0.414379 0.117104 -0.066243 -0.211376 0.245240 0.226342 -0.257445 -0.016518 0.159248 0.030423 -0.041283 -0.342107 -0.189792 -0.096430 -0.073511 -0.260513 0.223383 0.329606 -0.026533 -0.183151 -0.162572 0.041549 -0.066714
-0.158935 0.253930 0.214375 -0.279141 -0.172736 0.165912 0.418554 -0.194809 -0.118695 0.015612 0.359691 -0.158999 -0.154042 0.126960 0.391445 0.165253 -0.280328 0.066491 0.298007 -0.036079 -0.083428 0.131872 0.242052 -0.074522 -0.281452 0.095824 0.241014 -0.028194 -0.135259 0.092707 0.491628 -0.151026
-0.105364 -0.060108 -0.244457 0.138094 0.048981 -0.055216 -0.093181 -0.023007 0.110234 -0.130152 -0.011687 0.063068 -0.157756 0.226742 0.112706 0.035979 0.121540 0.083596 -0.025231 0.051512 0.009286 0.033925 -0.084405 0.045456 -0.083599 -0.081164 -0.076615 0.052292 -0.001751 0.037580 -0.153630 0.092366
0.168919 -0.110386 -0.247001 0.222611 0.200496 0.158603 -0.157849 0.099682 -0.033947 -0.001818 -0.004437 0.022435 0.130901 0.312711 -0.009104 -0.148557 -0.143881 0.042153 0.060364 -0.417393 0.002246 0.129739 -0.164678 -0.091721 0.181679 0.117292 -0.194894 -0.245110 -0.060999 0.069740 0.086773 -0.146607
-0.113356 0.009037 -0.094927 -0.002567 0.258703 -0.127176 0.029257 -0.057428 -0.019323 -0.011280 0.053593 -0.248480 -0.086821 -0.020546 -0.258726 0.065200 0.103741 0.070974 -0.088124 -0.172257 0.015714 0.129551 0.103735 -0.181111 -0.244097 0.115414 -0.216817 -0.048030 -0.163080 0.017236 -0.139981 0.102539
0.006439 0.117271 0.037404 -0.083583 0.002428 0.055820 -0.045037 -0.084379 0.047919 0.045667 -0.240969 0.044914 -0.147971 0.255414 -0.062622 0.034388 -0.154144 0.178557 -0.004370 -0.078054 -0.062008 -0.069930 -0.197247 0.146741 0.052253 -0.008788 -0.185554 -0.090671 0.156184 0.356150 -0.183536 0.044286
0.032381 -0.008333 0.050293 0.074871 0.116323 0.154384 0.033841 0.123228 -0.023916 -0.049840 0.159647 0.139018 -0.111564 -0.305682 -0.104276 0.007034 -0.000475 -0.051339 0.194541 0.053558 0.267150 0.136567 -0.147358 -0.055062 0.293493 -0.034323 0.061624 0.063116 0.052308 -0.193412 -0.008916 -0.035619
0.080286 -0.162765 0.181879 0.217615 0.013237 0.126480 0.153852 0.035127 -0.229675 -0.021093 -0.089752 -0.075016 -0.061002 0.079898 -0.007651 -0.040170 -0.031779 0.099217 -0.129886 -0.052519 -0.025723 0.000915 -0.155792 0.257049 -0.180947 0.066464 0.005835 0.159869 -0.137184 0.115060 0.031121 0.078624
-0.239395 -0.342112 0.065393 -0.210358 -0.035904 -0.087726 0.045194 0.058694 -0.180053 -0.155535 -0.019533 0.187157 0.158020 -0.077980 0.205237 -0.026634 -0.024528 0.037598 -0.026949 0.176784 0.084730 -0.049455 -0.137186 0.128848 0.101308 0.016805 0.000362 -0.103669 -0.284960 0.182515 0.102345 0.240898
-0.017951 -0.089237 0.171489 0.046689 -0.059758 -0.064102 -0.104392 -0.020450 -0.114980 -0.260240 -0.138285 0.145111 -0.257396 -0.113178 0.029335 -0.019586 -0.063132 0.143109 0.042365 0.196588 0.114879 -0.020235 0.019688 0.072815 -0.022886 0.087447 0.016905 -0.027130 -0.044930 -0.023771 0.017108 -0.058099
-0.043590 -0.081617 0.008677 -0.023403 0.111485 0.051442 0.079184 0.121656 0.076944 -0.171652 0.076951 -0.167336 0.007572 -0.085882 0.054039 0.161458 0.023856 0.273445 0.063787 0.033196 0.016097 -0.159745 -0.059787 -0.150141 0.035326 0.103033 0.006867 0.099818 -0.188580 0.179845 0.085013 0.108237
-0.053154 -0.222061 0.375831 0.365384 -0.279032 0.058897 0.089640 0.241447 -0.253469 -0.243737 0.123938 0.285510 -0.163955 -0.278092 -0.071427 0.157037 -0.132058 -0.273015 0.007056 0.120332 0.284110 -0.205301 -0.018330 0.262169 0.119595 -0.133532 0.043463 0.389867 0.210337 -0.114820 -0.151635 0.197771
-0.029524 0.015009 0.208504 0.112976 -0.296042 -0.171585 0.061463 0.144813 -0.122906 -0.389962 0.107068 0.424263 -0.292069 -0.352772 0.171004 0.276980 -0.169814 -0.241508 -0.011441 0.465249 -0.067871 -0.366232 0.062186 0.168907 0.120858 -0.119715 0.095368 0.557914 0.025963 -0.400236 -0.268087 0.213673
-0.163422 -0.188014 0.194123 0.065603 -0.110230 -0.206898 0.211484 0.105358 -0.020981 -0.256354 0.144747 0.142732 -0.159161 -0.207668 -0.179163 0.145548 0.056362 -0.165431 -0.041783 0.032014 0.140709 0.109172 0.228209 0.483488 -0.005840 -0.297014 -0.099330 0.435008 0.073521 -0.246572 -0.209047 0.113287
0.192028 0.009532 0.107989 -0.084305 -0.152100 -0.071769 0.124718 0.118076 0.096929 0.015261 0.177755 -0.151639 -0.047077 -0.070587 0.087141 0.051044 -0.047861 0.068612 -0.187434 -0.119208 0.088181 0.074773 -0.107934 0.282306 0.099376 -0.048163 -0.045673 -0.100915 0.043844 -0.052615 -0.119824 0.082569
0.194227 -0.021681 0.056843 0.122049 -0.105343 -0.151622 -0.077304 -0.087744 0.151767 -0.183198 -0.255553 -0.077095 0.009762 -0.108415 0.121864 -0.067617 0.002410 0.017562 -0.150500 -0.207641 0.065156 -0.172476 -0.012207 0.068294 -0.062775 -0.013052 0.037554 0.195177 0.146805 -0.132312 -0.025166 -0.065425
0.252659 -0.139569 0.079713 0.050985 -0.040474 -0.324092 0.008508 0.115962 0.073633 0.023622 -0.050226 -0.280580 0.072582 -0.003789 -0.136337 -0.067971 -0.226661 -0.168699 -0.110351 0.041839 0.229085 0.048149 -0.054504 0.111396 0.018270 0.156110 -0.288032 -0.047324 0.149877 0.162836 -0.230780 -0.020819
0.020080 -0.035065 0.068474 0.047221 -0.057118 0.056005 -0.040785 0.137537 0.039792 -0.169532 -0.044019 -0.003052 0.001886 -0.085984 -0.167294 0.085094 -0.038063 -0.234206 -0.019001 0.063899 0.036444 -0.173466 -0.183664 0.000920 0.069729 -0.172549 -0.319890 0.016769 0.046079 -0.063011 -0.132511 0.130039
0.135539 -0.024220 -0.014465 0.205930 -0.068772 -0.065929 -0.018441 0.155406 0.204806 0.074277 0.093237 0.140347 -0.121324 0.037003 -0.047591 0.054373 -0.044521 0.060614 0.019315 -0.015962 -0.145789 -0.216491 -0.259230 -0.059157 -0.146665 0.082887 0.111424 -0.105855 0.072343 0.081204 0.178568 -0.037512
-0.243537 -0.145131 0.184944 0.185680 -0.335111 -0.295215 0.131589 0.229100 -0.296770 -0.339964 0.281827 0.209435 -0.180171 -0.057195 -0.006065 0.169268 0.001374 -0.154072 0.063211 0.256048 -0.524309 -0.088089 0.297178 0.083991 -0.091025 -0.251829 0.125070 0.148287 -0.212931 -0.376079 0.046767 0.067832
-0.162584 -0.064585 0.427876 0.130754 -0.294634 0.099706 0.105679 0.303330 -0.257208 0.058681 0.222307 0.252278 -0.368230 -0.198644 0.154934 0.303917 -0.139400 -0.151819 0.085225 0.239406 -0.007101 -0.104367 0.095691 0.463368 -0.195685 -0.231632 0.198885 0.373730 -0.130055 -0.312011 0.326887 0.231804
-0.032811 0.143942 0.259053 0.185040 -0.401145 0.033802 0.016331 0.177391 0.008582 -0.008930 0.285930 -0.006230 -0.106338 -0.233110 0.100398 0.341395 -0.413820 -0.175975 0.062187 0.166594 -0.258102 -0.316434 0.034978 0.325820 -0.211821 -0.258828 0.051081 0.271641 -0.008592 -0.134686 -0.083595 0.216417
-0.054691 -0.278479 0.055833 0.037776 0.000249 -0.132963 0.004474 0.015719 0.060200 -0.172471 0.097525 0.151097 0.175469 -0.090982 0.034494 -0.180860 0.006325 -0.055168 -0.066245 0.009182 0.114665 -0.047770 -0.010334 0.011726 -0.060025 -0.008339 -0.093900 -0.060933 -0.052928 0.157140 -0.136114 0.135909
0.214379 0.190296 -0.170367 -0.000906 -0.127662 0.023275 -0.363871 0.109710 -0.148606 0.254175 -0.058937 -0.182169 0.012730 0.105082 -0.041609 -0.157813 -0.060755 0.147161 0.080535 -0.037030 0.213993 0.131149 -0.160133 -0.028514 -0.041699 0.035022 -0.017735 -0.074679 0.085347 -0.016371 0.053374 -0.005689
-0.004487 0.193015 0.215933 -0.015358 -0.041347 0.116635 0.013823 0.011541 -0.102294 0.292566 -0.084890 -0.055302 -0.031859 0.220158 -0.052360 -0.089284 0.251026 -0.286790 -0.013082 -0.017686 0.028015 -0.031325 0.155280 -0.034083 0.133327 -0.008616 0.177206 -0.099992 0.081663 0.067480 0.101742 -0.105450
-0.012721 0.050630 -0.029386 -0.254142 -0.182829 0.270129 0.063468 -0.201134 0.204805 -0.069382 -0.040357 0.023749 -0.090493 0.058218 -0.202373 -0.025593 -0.108300 0.152094 -0.145358 -0.173846 -0.090209 0.259547 -0.054450 0.184277 0.026207 0.225137 -0.057409 -0.222269 -0.167027 0.262299 0.013432 0.049401
-0.057050 -0.110272 0.045407 0.174214 -0.123502 0.151559 -0.080406 0.145428 0.161920 -0.000636 0.080168 0.012931 0.090136 -0.364624 0.163884 -0.159962 -0.062376 -0.005240 0.036303 0.020097 -0.132865 0.144240 0.090026 0.178271 0.056145 -0.087694 0.116758 -0.081583 -0.172227 -0.044223 0.026390 0.030474
0.100900 -0.022877 0.085504 0.290137 -0.140623 0.032196 0.010670 0.209911 0.011070 -0.200353 -0.139766 0.131284 0.048943 -0.018493 -0.109041 0.282588 0.104956 -0.131459 -0.326216 0.385999 0.026452 -0.219506 0.047564 0.080090 -0.115474 -0.027944 0.139487 0.145501 0.241963 -0.218490 -0.084200 -0.069049
-0.058284 -0.081595 -0.071217 0.081808 0.063808 -0.130806 -0.022366 0.004930 0.178007 -0.186354 -0.165522 0.275074 0.126209 -0.232857 -0.217922 0.039153 0.053903 -0.220060 -0.047995 0.267282 0.163830 -0.099110 -0.309504 0.090413 0.362534 0.169681 -0.180022 0.014553 0.270600 -0.047005 0.047787 -0.166451
0.116309 -0.183012 -0.085398 0.195306 -0.197936 -0.095392 -0.071905 0.067777 -0.062824 -0.006559 -0.105923 0.104597 -0.047471 -0.339244 -0.122615 0.146013 -0.027004 -0.029041 0.060756 0.032937 0.162107 -0.119210 0.153963 0.078851 0.320552 -0.079827 -0.056919 0.089499 0.432737 0.111947 0.028093 -0.166307
0.038258 0.048351 0.004517 -0.222205 0.118908 0.054870 0.114930 0.089232 0.150339 -0.040255 0.154229 0.070649 -0.174535 -0.002163 0.157065 -0.092939 0.033662 -0.102002 0.152584 -0.031381 0.047553 -0.010478 0.025717 -0.021146 -0.301335 0.068763 -0.079228 0.087123 0.030284 0.057986 -0.021681 -0.008826
-0.167352 0.294775 -0.112487 -0.403781 0.107515 0.345694 -0.072714 -0.161707 -0.152983 0.105159 0.062268 -0.204357 -0.228700 0.084620 0.135937 0.047519 -0.116934 0.057867 0.112946 0.172703 -0.381586 -0.010140 0.137037 -0.010816 -0.247250 -0.097756 0.181632 0.081412 -0.381625 -0.187356 0.413893 0.020013
0.072079 0.068557 0.154503 -0.190241 -0.080919 0.048742 0.249799 0.033512 -0.310181 0.121948 0.185083 -0.138795 -0.160716 0.209417 0.038226 -0.296814 -0.026252 0.189271 0.186217 -0.191954 -0.232689 0.064500 0.375897 -0.059359 -0.439376 0.239703 0.251004 0.207682 -0.164957 -0.020731 0.060531 -0.074799
-0.141646 0.342766 0.143168 -0.160052 -0.074437 0.542582 -0.050938 -0.197695 -0.235130 0.342381 0.189747 -0.152801 -0.275872 0.288731 0.246657 -0.160155 -0.236526 0.147287 0.088480 -0.235960 -0.431912 -0.016853 0.044797 -0.083441 -0.181396 0.072539 0.447147 -0.168621 -0.170674 0.092188 0.226989 -0.104844
-0.098044 -0.227742 0.089878 -0.123494 -0.071736 -0.042146 0.140705 -0.008997 -0.012711 -0.023227 -0.042970 -0.131953 -0.127465 0.010554 0.023710 -0.080565 -0.021592 0.197397 0.214611 -0.105290 -0.017528 -0.052181 0.012617 -0.021769 0.060264 0.025829 -0.062023 0.195769 0.127732 -0.183514 -0.068362 -0.039858
0.037597 0.140608 -0.235625 0.232884 0.049259 0.002360 0.093027 0.047999 0.018619 -0.186352 -0.030369 -0.270361 -0.062670 -0.120545 -0.190241 0.073040 0.220627 0.134915 0.063440 -0.002294 -0.177731 0.134884 -0.208985 0.044708 -0.020701 0.175981 -0.040419 0.037196 0.007408 0.186928 0.083859 -0.117275
-0.202775 -0.049476 0.146390 -0.367100 0.154501 -0.132145 -0.123503 -0.115738 0.078176 0.232066 -0.019808 -0.104378 0.062535 -0.020279 -0.063611 -0.132097 0.083778 -0.047717 -0.328017 -0.067408 -0.041381 0.051258 -0.211525 -0.038730 -0.069976 0.006494 0.038835 -0.161999 0.060557 -0.060192 0.205191 -0.249925
-0.057352 -0.020806 0.065497 -0.270147 0.022495 0.087440 -0.197410 -0.073490 0.176103 0.059457 -0.080780 0.035648 -0.176257 0.105445 0.046983 0.109746 -0.100623 0.062126 -0.066446 0.058906 -0.016738 -0.157232 -0.176798 -0.239353 0.214985 0.030608 0.133160 0.030349 -0.031245 -0.167578 -0.045052 0.066550
0.163959 -0.021861 0.045934 -0.017895 -0.007110 0.092115 0.074361 -0.187301 0.139906 -0.123821 0.002613 -0.076023 0.181784 -0.054397 -0.100252 0.118165 -0.035462 0.056559 -0.092218 0.182302 0.121148 0.254020 0.049456 -0.046456 -0.070427 -0.018627 -0.104087 -0.006343 0.135168 -0.175267 0.066286 -0.142460
-0.110040 0.024728 0.046091 -0.043144 -0.110929 -0.033996 0.243551 0.032311 -0.039080 0.199011 -0.040190 0.154711 -0.149992 -0.114236 0.137840 0.054496 -0.052668 -0.055637 0.148946 -0.115486 0.043379 -0.174168 -0.022911 -0.209651 0.258764 0.119425 -0.386794 -0.019688 0.024429 0.133001 0.064958 0.072262
0.011992 -0.114301 0.098248 -0.051802 0.168702 -0.102012 -0.228265 -0.131604 -0.190861 -0.131716 -0.085603 -0.069099 0.074739 -0.103739 -0.059911 0.042126 -0.077932 -0.086762 -0.079024 0.047528 0.038173 -0.224100 -0.069167 -0.074395 -0.115180 -0.046692 0.107171 0.207827 -0.063789 -0.003435 -0.002819 0.175215
0.071582 -0.161329 0.061083 0.054699 0.022035 0.009616 -0.116800 -0.118870 -0.246328 0.171974 0.041644 0.002461 0.173704 -0.135432 -0.155496 0.001842 -0.085079 -0.274649 0.055865 0.228260 -0.026522 -0.122603 0.152119 -0.155627 0.039768 -0.111136 -0.075932 -0.029552 -0.065284 0.166943 -0.130339 0.014330
0.051508 -0.010420 0.155234 -0.133868 -0.100676 -0.016987 -0.052581 -0.038382 0.101428 0.196073 -0.028254 0.038192 -0.167242 -0.143647 -0.104597 0.063358 0.051181 0.018838 0.030535 0.137232 -0.229805 -0.088205 0.396328 -0.134017 -0.229523 -0.054291 -0.052152 -0.047766 -0.164232 0.038315 0.024771 -0.067825
-0.084726 -0.097745 0.055288 0.100894 -0.365713 -0.723250 0.269782 0.179156 0.126798 -0.175969 0.153509 0.153840 -0.231149 -0.134457 -0.141381 0.264756 0.162436 -0.239806 -0.002365 0.254654 0.144982 -0.356647 -0.093239 0.374310 0.029802 -0.262140 -0.076818 0.136499 -0.003581 -0.147672 -0.113013 0.406705
-0.132268 -0.399477 0.244770 0.255490 -0.238135 -0.212710 0.359831 0.340882 0.000020 -0.089070 -0.127809 0.059930 -0.222837 -0.230402 0.057763 0.397987 0.057852 -0.227920 0.091985 0.451612 0.037577 -0.059002 -0.011801 0.254002 0.242634 -0.255061 -0.081261 0.401886 0.038040 -0.152101 -0.159008 0.023563
-0.029285 -0.299434 0.335947 0.475411 -0.183092 -0.222895 0.099728 0.313486 0.054686 -0.518593 0.079607 0.308889 -0.068676 -0.247235 0.162532 0.438735 -0.159743 -0.052164 0.117382 0.242727 -0.047336 -0.149423 -0.056285 0.220079 0.020310 -0.050069 -0.042774 0.283437 0.424345 -0.374356 -0.144554 0.091091
