00000011000001011111 11111101011000011000 11111101110101111011 00000100101000010111 00000000000110110011 11111000111101111111 00000011101011110100 00001000100100110111 11110111011101011100 11111000001000110011 00001100110111000011 00000100010011101100 11110001000100111011 00000001011101100101 00001101101011110010 11111000001100001111 11110110101100110110 00001100101101111110 00000011001000011110 11110001010101100010 00000010110101010101 00001101010000110110 11111001001001100000 11110110101000010010 00001000000110110110 00000100101000000101 11111001000000000101 11111111010100000111 00000100110110000001 11111110011000001010 11111101000011101011 00000010101101011001 
11111100011110011010 11111110000111000000 00000100111010101010 00000001011000110100 11111000111110101100 11111111100101111100 00001001001101110101 11111110100001010011 11110101001101000101 00000100010001000101 00001011001111100010 11111000011010100010 11110101101010110101 00001010110111100010 00001000001000111101 11110010100000101010 11111010111101010100 00001110111011010100 00000001101000000000 11110001000110000001 00000001011110000100 00001101011110111000 11111100010010010000 11110101000000001001 00000100110100101000 00000111111111011110 11111011001001111010 11111010111001110011 00000100001111000010 00000010110110110111 11111100010001111011 11111110100001111010 
11111101010001110101 00000010111011100111 00000011001010111010 11111011111111101000 11111100000101010100 00000101110101110011 00000100100100101010 11110111110111001110 11111011001000001000 00001010100010010011 00000100101101010000 11110011010001111110 11111011111010110010 00001110011011011010 00000011000101010010 11110000100011001001 11111110001001001001 00001111101001010100 00000000100101110010 11110001000001000111 00000000100010001011 00001101100011010100 11111110101000011011 11110100011110010000 00000001110100111000 00001001001001110101 11111110000101011111 11111001001110111100 00000001110001011110 00000100110010101000 11111110010100100010 11111100010111101010 
11111111101010101010 00000011111111000111 00000000011000011001 11111010111001111101 11111111100010011000 00000111000001000110 00000000100010000110 11110110101011100110 11111111011100001000 00001011100110000100 00000000100010010011 11110010011100101100 11111111100010100000 00001110111111001100 00000000010110001001 11110000001111111010 11111111110010101110 00001111110000010000 00000000000100001101 11110001000000010111 00000000000011110100 00001101100011111111 11111111110110001101 11110100011001001001 00000000001101000111 00001001010101001111 11111111110010001010 11111000111110001001 00000000001100111011 00000101000110101101 11111111110011101001 11111100000000010011 
11111111101010101010 00000011111111000111 00000000011000011001 11111010111001111101 11111111100010011000 00000111000001000110 00000000100010000110 11110110101011100110 11111111011100001000 00001011100110000100 00000000100010010011 11110010011100101100 11111111100010100000 00001110111111001100 00000000010110001001 11110000001111111010 11111111110010101110 00001111110000010000 00000000000100001101 11110001000000010111 00000000000011110100 00001101100011111111 11111111110110001101 11110100011001001001 00000000001101000111 00001001010101001111 11111111110010001010 11111000111110001001 00000000001100111011 00000101000110101101 11111111110011101001 11111100000000010011 
11111101010001110101 00000010111011100111 00000011001010111010 11111011111111101000 11111100000101010100 00000101110101110011 00000100100100101010 11110111110111001110 11111011001000001000 00001010100010010011 00000100101101010000 11110011010001111110 11111011111010110010 00001110011011011010 00000011000101010010 11110000100011001001 11111110001001001001 00001111101001010100 00000000100101110010 11110001000001000111 00000000100010001011 00001101100011010100 11111110101000011011 11110100011110010000 00000001110100111000 00001001001001110101 11111110000101011111 11111001001110111100 00000001110001011110 00000100110010101000 11111110010100100010 11111100010111101010 
11111100011110011010 11111110000111000000 00000100111010101010 00000001011000110100 11111000111110101100 11111111100101111100 00001001001101110101 11111110100001010011 11110101001101000101 00000100010001000101 00001011001111100010 11111000011010100010 11110101101010110101 00001010110111100010 00001000001000111101 11110010100000101010 11111010111101010100 00001110111011010100 00000001101000000000 11110001000110000001 00000001011110000100 00001101011110111000 11111100010010010000 11110101000000001001 00000100110100101000 00000111111111011110 11111011001001111010 11111010111001110011 00000100001111000010 00000010110110110111 11111100010001111011 11111110100001111010 
00000011000001011111 11111101011000011000 11111101110101111011 00000100101000010111 00000000000110110011 11111000111101111111 00000011101011110100 00001000100100110111 11110111011101011100 11111000001000110011 00001100110111000011 00000100010011101100 11110001000100111011 00000001011101100101 00001101101011110010 11111000001100001111 11110110101100110110 00001100101101111110 00000011001000011110 11110001010101100010 00000010110101010101 00001101010000110110 11111001001001100000 11110110101000010010 00001000000110110110 00000100101000000101 11111001000000000101 11111111010100000111 00000100110110000001 11111110011000001010 11111101000011101011 00000010101101011001 
